filename,filepath,bounding_boxes,xyz_positions
camcourt2_1513715574505_0.png,data/KS-FR-STCHAMOND/24338/camcourt2_1513715574505_0.png,"[[0.20782019704433496, 0.546191247974068, 0.049876847290640396, 0.13290113452188007], [0.6785714285714286, 0.6333063209076175, 0.03694581280788178, 0.1612641815235008], [0.2309113300492611, 0.45178282009724474, 0.02832512315270936, 0.09157212317666126], [0.6502463054187192, 0.37439222042139386, 0.019704433497536946, 0.07617504051863858], [0.6317733990147784, 0.4072123176661264, 0.02832512315270936, 0.07698541329011345], [0.6305418719211823, 0.473257698541329, 0.03940886699507389, 0.10372771474878444], [0.5655788177339901, 0.4590761750405186, 0.0437192118226601, 0.1239870340356564], [0.33866995073891626, 0.47893030794165314, 0.023399014778325122, 0.12317666126418152], [0.5292487684729064, 0.45097244732576985, 0.035098522167487683, 0.10453808752025932], [0.6154556650246306, 0.446515397082658, 0.05357142857142857, 0.08914100486223663], [0.6764162561576355, 0.49635332252836306, 0.05110837438423645, 0.11102106969205834], [0.5147783251231527, 0.4639384116693679, 0.0480295566502463, 0.09157212317666126], [0.6773399014778325, 0.4035656401944895, 0.03201970443349754, 0.07293354943273905], [0.5594211822660099, 0.3658833063209076, 0.020320197044334975, 0.07374392220421394]]","[[274.69629900985, 1431.5093274632236, -180.0], [1123.2382040405241, 1441.9197854433257, -180.0], [-58.85601670338838, 1034.2884893238613, -180.0], [691.0221469862372, 69.79551338383772, -180.0], [778.6675672502665, 455.67386505036256, -180.0], [873.9545413132291, 888.7604222626558, -180.0], [689.3469986587788, 767.4593226178472, -180.0], [284.6139831581895, 1041.1454115641257, -180.0], [610.8544136802498, 802.5071047865215, -180.0], [819.8734471190435, 757.6456567227676, -180.0], [980.9491872181932, 986.8231408896722, -180.0], [607.252094251844, 948.9038934465723, -180.0], [853.3622979618128, 434.4207705659587, -180.0], [398.0301212110926, 51.77175198329678, -180.0]]"
camcourt1_1513716134635_0.png,data/KS-FR-STCHAMOND/24338/camcourt1_1513716134635_0.png,"[[0.7804802955665024, 0.49513776337115073, 0.03633004926108374, 0.12641815235008103], [0.7536945812807881, 0.4813614262560778, 0.03571428571428571, 0.12317666126418152], [0.5686576354679803, 0.506482982171799, 0.04864532019704434, 0.12641815235008103], [0.48799261083743845, 0.40964343598055103, 0.05603448275862069, 0.08346839546191248], [0.5073891625615764, 0.4282820097244733, 0.022167487684729065, 0.08670988654781199], [0.4005541871921182, 0.46717990275526744, 0.0708128078817734, 0.10291734197730956], [0.6185344827586207, 0.4979740680713128, 0.04125615763546798, 0.11912479740680713], [0.4085591133004926, 0.47042139384116693, 0.02647783251231527, 0.12074554294975688], [0.5163177339901478, 0.4007293354943274, 0.022783251231527094, 0.08995137763371151], [0.5292487684729064, 0.43881685575364665, 0.02894088669950739, 0.14019448946515398], [0.5766625615763546, 0.61709886547812, 0.033866995073891626, 0.15316045380875204], [0.6394704433497537, 0.40964343598055103, 0.025246305418719212, 0.08670988654781199], [0.1810344827586207, 0.45786061588330634, 0.01847290640394089, 0.10372771474878444], [0.6736453201970444, 0.37560777957860614, 0.01847290640394089, 0.08670988654781199], [0.5455665024630542, 0.3687196110210697, 0.02586206896551724, 0.06645056726094004]]","[[1166.1123321532589, 815.3082400766077, -180.0], [1103.5528610962479, 759.9443602036883, -180.0], [803.7309315171836, 1062.4587425912073, -180.0], [366.1939666330102, 583.0258163910876, -180.0], [487.3011879257407, 708.0582119270364, -180.0], [402.20477722227633, 1043.6608940729907, -180.0], [880.0135876135051, 988.2584364590487, -180.0], [409.5906253261611, 1004.1054978181255, -180.0], [390.4549806401121, 410.5585976531397, -180.0], [577.1448994832795, 706.9999332539408, -179.99999999999994], [988.0788761457454, 1441.7307350154756, -180.0], [732.605134345177, 431.9613984454795, -180.0], [-103.40104314061705, 1174.473670760158, -180.0], [698.4247717083007, -47.356565540892916, -180.0], [351.76434621648514, 134.86729411491024, -180.0]]"
camcourt2_1513716134635_0.png,data/KS-FR-STCHAMOND/24338/camcourt2_1513716134635_0.png,"[[0.7164408866995073, 0.3772285251215559, 0.022783251231527094, 0.08184764991896272]]","[[901.4825350587512, 45.954599388339375, -180.0]]"
camcourt1_1513364699307_0.png,data/KS-FR-NANTES/24326/camcourt1_1513364699307_0.png,"[[0.4987785016286645, 0.4259980525803311, 0.02280130293159609, 0.06523855890944498], [0.5264657980456026, 0.38924050632911394, 0.02687296416938111, 0.06572541382667965], [0.5164902280130294, 0.4488802336903603, 0.025651465798045604, 0.0827653359298929], [0.6001628664495114, 0.39849074975657256, 0.019543973941368076, 0.06962025316455696], [0.4546009771986971, 0.4408471275559883, 0.035423452768729644, 0.06962025316455696], [0.4763843648208469, 0.4072541382667965, 0.04804560260586319, 0.11148977604673807], [0.494299674267101, 0.39727361246348586, 0.021986970684039087, 0.07205452775073028], [0.5769543973941368, 0.38364167478091526, 0.021172638436482084, 0.062317429406037], [0.6797638436482085, 0.499269717624148, 0.02809446254071661, 0.0881207400194742], [0.34303745928338764, 0.5370009737098345, 0.03460912052117264, 0.10418695228821812], [0.6748778501628665, 0.6056475170399221, 0.030537459283387622, 0.11100292112950341], [0.439128664495114, 0.5910418695228822, 0.035423452768729644, 0.11587147030185005], [0.6881107491856677, 0.376095423563778, 0.01710097719869707, 0.06864654333008763]]","[[297.97108680018073, 712.5791185154885, -180.0], [252.6875954581867, 350.57597004369745, -180.0], [408.05971458113436, 810.5376234351174, -179.9999999999999], [488.2039206720942, 357.4350021568207, -180.0], [240.39236174077314, 861.7341808914102, -180.0], [153.29958423656512, 547.5052126407872, -180.0], [153.35628388005762, 433.8251318828061, -180.0], [378.15592436191014, 250.52965023627485, -180.0], [891.4707840636927, 1019.9536995158996, -180.0], [233.85931280911655, 1428.0180818333506, -180.0], [1005.6362703855057, 1492.319226880502, -180.0], [556.6159676821164, 1589.2721294681999, -180.0], [688.3644384315251, 14.154340451236294, -180.0]]"
camcourt2_1513364699307_0.png,data/KS-FR-NANTES/24326/camcourt2_1513364699307_0.png,"[[0.6070846905537459, 0.627555988315482, 0.026058631921824105, 0.11295034079844206]]","[[862.4822612125349, 1542.6401710737096, -180.0]]"
camcourt1_1513364979580_0.png,data/KS-FR-NANTES/24326/camcourt1_1513364979580_0.png,"[[0.806799674267101, 0.5934761441090555, 0.0728827361563518, 0.11002921129503408], [0.7839983713355049, 0.44182083739045763, 0.025651465798045604, 0.09591041869522882], [0.6803745928338762, 0.44182083739045763, 0.028501628664495113, 0.08519961051606621], [0.7571254071661238, 0.42210321324245376, 0.0248371335504886, 0.06621226874391431], [0.806799674267101, 0.4688412852969815, 0.03216612377850163, 0.0934761441090555], [0.6995114006514658, 0.5384615384615384, 0.046416938110749185, 0.1002921129503408], [0.4639657980456026, 0.6022395326192794, 0.03460912052117264, 0.12171372930866602], [0.7115228013029316, 0.3795034079844206, 0.031351791530944625, 0.06475170399221032], [0.991042345276873, 0.4148003894839338, 0.017915309446254073, 0.06815968841285297]]","[[1220.2242174593275, 1379.3572120565802, -180.0], [1073.3184727520395, 475.9846592398526, -180.0], [838.180980294049, 610.068281122557, -180.0], [1019.625088847223, 452.8577406093473, -180.0], [1175.437902207489, 696.6084605390629, -180.0], [978.8683952190555, 1201.146084349603, -180.0], [617.9965310520238, 1594.8726619270526, -180.0], [757.2349701554284, 68.17816738758665, -180.0], [727.9066556448951, 1676.903616821517, -180.0]]"
camcourt2_1513364979580_0.png,data/KS-FR-NANTES/24326/camcourt2_1513364979580_0.png,"[[0.9706840390879479, 0.622444011684518, 0.05863192182410423, 0.08227848101265822], [0.8267508143322475, 0.4079844206426485, 0.035423452768729644, 0.06815968841285297], [0.8597312703583062, 0.5017039922103214, 0.04275244299674267, 0.09104186952288218], [0.6107491856677525, 0.5068159688412853, 0.03664495114006515, 0.08958130477117819], [0.8507736156351792, 0.46665043816942553, 0.05822475570032573, 0.07838364167478092], [0.7005293159609121, 0.3950827653359299, 0.02728013029315961, 0.06377799415774099], [0.5822475570032574, 0.629746835443038, 0.03013029315960912, 0.1056475170399221]]","[[1164.2811896867133, 142.19779046184703, -180.0], [1310.4725133500224, 844.9896474819775, -180.0], [731.0701746484988, 978.4210348600691, -180.0], [1267.7675059135236, 644.6948163569591, -180.0], [745.2765164380658, 46.945554919003825, -180.0], [835.7587779970231, 1570.9523007557582, -180.0], [1431.2639748268891, 1497.8438191939674, -180.0]]"
camcourt1_1513365259606_0.png,data/KS-FR-NANTES/24326/camcourt1_1513365259606_0.png,"[[0.5832654723127035, 0.6019961051606622, 0.026465798045602607, 0.11830574488802337]]","[[831.0042194974553, 1524.6984876196675, -180.0]]"
camcourt2_1513365259606_0.png,data/KS-FR-NANTES/24326/camcourt2_1513365259606_0.png,"[[0.6820032573289903, 0.562317429406037, 0.04234527687296417, 0.0759493670886076], [0.5525244299674267, 0.5584225900681596, 0.050488599348534204, 0.0866601752677702], [0.48921009771986973, 0.5063291139240507, 0.05822475570032573, 0.0798442064264849], [0.5337947882736156, 0.45837390457643623, 0.03175895765472313, 0.06962025316455696], [0.636400651465798, 0.45204479065238556, 0.028501628664495113, 0.08325219084712755], [0.7155944625407166, 0.4408471275559883, 0.024022801302931596, 0.0813047711781889], [0.3127035830618892, 0.5017039922103214, 0.018729641693811076, 0.08033106134371958], [0.6681596091205212, 0.5937195715676729, 0.03908794788273615, 0.09785783836416748], [0.6105456026058632, 0.573271665043817, 0.03623778501628665, 0.09396299902629017], [0.5918159609120521, 0.6567672833495618, 0.03623778501628665, 0.10905550146056475], [0.6451547231270358, 0.3958130477117819, 0.01750814332247557, 0.06329113924050633], [0.8004885993485342, 0.631937682570594, 0.03013029315960912, 0.12366114897760468], [0.6174674267100977, 0.46153846153846156, 0.024022801302931596, 0.07887049659201557], [0.4560260586319218, 0.5131450827653359, 0.04478827361563518, 0.08471275559883155], [0.6530944625407166, 0.6713729308666018, 0.043973941368078175, 0.04186952288218111], [0.625, 0.6606621226874392, 0.03664495114006515, 0.05160662122687439]]","[[922.9213081226007, 1318.5471320435709, -180.0], [686.2558059906596, 1320.6013642017633, -180.0], [386.72219321322063, 1078.8058244773088, -180.0], [420.31063664234216, 718.753376398276, -180.0000000000001], [636.3446624303383, 570.8196913783618, -180.0], [844.136389669028, 455.1144661147059, -180.0], [-121.34143431828943, 1084.1524686323469, -180.0], [945.0156223197146, 1409.2037371681565, -180.0], [823.4973057424431, 1331.2214368563286, -180.0], [893.7682063053994, 1653.5473405744988, -180.0], [537.3389835740763, 65.098252728646, -180.0], [1218.304333858017, 1452.1734068662365, -180.0], [629.9280738299358, 679.8847691954616, -180.0], [342.6340779634447, 1092.9541575118847, -180.0], [1019.4852352264752, 1789.5838671744639, -180.0], [969.5352212802372, 1755.5919963210545, -180.0]]"
camcourt1_1513365539528_0.png,data/KS-FR-NANTES/24326/camcourt1_1513365539528_0.png,"[[0.5396986970684039, 0.5942064264849075, 0.026465798045602607, 0.11830574488802337]]","[[750.3597478896996, 1529.0410507199401, -180.0]]"
camcourt2_1513365539528_0.png,data/KS-FR-NANTES/24326/camcourt2_1513365539528_0.png,"[[0.5625, 0.46397273612463485, 0.028908794788273615, 0.08471275559883155], [0.699714983713355, 0.4861246348588121, 0.029723127035830618, 0.07935735150925025], [0.5871335504885994, 0.3941090555014606, 0.019543973941368076, 0.06280428432327166], [0.5028501628664495, 0.4345180136319377, 0.03175895765472313, 0.06962025316455696], [0.4735342019543974, 0.4681110029211295, 0.03420195439739414, 0.07059396299902629], [0.6345684039087948, 0.4763875365141188, 0.05822475570032573, 0.07448880233690361], [0.6070846905537459, 0.44571567672833495, 0.021986970684039087, 0.06572541382667965], [0.5413273615635179, 0.4535053554040896, 0.03216612377850163, 0.07546251217137293], [0.5386807817589576, 0.40530671859785783, 0.026058631921824105, 0.04138266796494645], [0.48697068403908794, 0.4778481012658228, 0.033387622149837134, 0.07838364167478092], [0.49043159609120524, 0.6265822784810127, 0.03216612377850163, 0.09834469328140215], [0.48921009771986973, 0.5993184031158715, 0.03298045602605863, 0.10418695228821812], [0.7200732899022801, 0.39995131450827653, 0.019951140065146578, 0.06669912366114898], [0.4535830618892508, 0.4111489776046738, 0.018729641693811076, 0.05598831548198637]]","[[474.05404366723633, 691.70462590942, -180.0], [864.5443690791117, 839.9082574263762, -180.0], [344.0540779782327, 75.82314974320207, -180.0], [221.94457144117587, 507.38283504390347, -180.0], [254.5596108851205, 816.1678622912609, -180.0], [715.0252143904786, 800.2433953640943, -180.0], [591.3787197116862, 611.7601346413153, -180.0], [390.577213931233, 639.1585106260204, -180.0], [272.5811746271552, 335.0730951827568, -180.0], [302.23779551331427, 849.5067458223339, -180.0], [653.1385728234459, 1613.9521249879117, -180.0], [584.7388399932333, 1477.174103219576, -180.0], [794.5376062320047, 93.23621344514413, -180.0], [-103.97294994603817, 233.6209840123497, -180.0]]"
camcourt1_1513366099281_0.png,data/KS-FR-NANTES/24326/camcourt1_1513366099281_0.png,"[[0.5148615635179153, 0.48149951314508277, 0.020765472312703582, 0.0934761441090555], [0.5083469055374593, 0.43938656280428434, 0.020765472312703582, 0.06962025316455696], [0.49653908794788276, 0.4612950340798442, 0.041938110749185666, 0.09006815968841285], [0.5360342019543974, 0.5287244401168452, 0.050895765472312705, 0.10516066212268745], [0.564942996742671, 0.4488802336903603, 0.024022801302931596, 0.0691333982473223], [0.6978827361563518, 0.42575462512171375, 0.030944625407166124, 0.08519961051606621], [0.6329397394136808, 0.3843719571567673, 0.019951140065146578, 0.048198636806231744], [0.6311074918566775, 0.4342745861733204, 0.026058631921824105, 0.08568646543330087], [0.5875407166123778, 0.3960564751703992, 0.02687296416938111, 0.06475170399221032], [0.5547638436482085, 0.4206426484907498, 0.041938110749185666, 0.07010710808179163], [0.45337947882736157, 0.5978578383641675, 0.035423452768729644, 0.11781888997078871], [0.4570439739413681, 0.5628042843232717, 0.02809446254071661, 0.09737098344693282], [0.7255700325732899, 0.3843719571567673, 0.021986970684039087, 0.06962025316455696]]","[[502.1630980290995, 1018.445466722776, -180.0], [390.0393655043421, 811.5006530708665, -180.0], [386.23713401154225, 918.6429299617234, -180.0], [640.0931253586227, 1255.9036270069528, -180.0], [538.5426745428695, 833.1499272115338, -180.0], [810.0773106940054, 467.5867459170904, -180.0], [572.7902809093599, 267.6241749655178, -180.0], [679.2596262049352, 574.8148312874168, -180.0], [486.8997034554693, 353.5124837319954, -180.0], [462.0262920431135, 623.5062870083525, -180.0], [594.1526962118478, 1591.1473114575801, -180.0], [546.2327181069309, 1485.0535224963794, -180.0], [831.6376261502135, 79.18965397892634, -180.0]]"
camcourt2_1513366099281_0.png,data/KS-FR-NANTES/24326/camcourt2_1513366099281_0.png,"[[0.6441368078175895, 0.618792599805258, 0.026058631921824105, 0.08081791626095423], [0.6539087947882736, 0.6665043816942551, 0.04560260586319218, 0.05258033106134372]]","[[950.5498185693064, 1552.2023614023715, -180.0], [1020.7404321101894, 1758.6136566465748, -180.0]]"
camcourt1_1513366659138_0.png,data/KS-FR-NANTES/24326/camcourt1_1513366659138_0.png,"[[0.5954804560260586, 0.3928919182083739, 0.020765472312703582, 0.06037000973709834], [0.7972312703583062, 0.48125608568646544, 0.028501628664495113, 0.0813047711781889], [0.6748778501628665, 0.47054527750730285, 0.03868078175895766, 0.09688412852969815], [0.3921009771986971, 0.5311587147030185, 0.02768729641693811, 0.10516066212268745], [0.3697068403908795, 0.46567672833495616, 0.02280130293159609, 0.08617332035053554], [0.42894951140065146, 0.4578870496592016, 0.02728013029315961, 0.08519961051606621], [0.45134364820846906, 0.49050632911392406, 0.039495114006514655, 0.08909444985394352], [0.6166530944625407, 0.4625121713729309, 0.037866449511400654, 0.06815968841285297], [0.7310667752442996, 0.4698149951314508, 0.03216612377850163, 0.07400194741966894], [0.5063110749185668, 0.5944498539435248, 0.030537459283387622, 0.10808179162609542], [0.3967833876221498, 0.39703018500486853, 0.019136807817589578, 0.06572541382667965], [0.8485342019543974, 0.4060370009737098, 0.02687296416938111, 0.07400194741966894], [0.5979234527687296, 0.41017526777020447, 0.030537459283387622, 0.06572541382667965]]","[[492.6585868342362, 339.4082721767695, -180.0], [1138.8287948566096, 859.6782086266362, -180.0], [861.8990410841748, 805.4717734812698, -180.0], [337.46004558161235, 1373.1331748275438, -180.0], [101.59320443957563, 1053.0645239229912, -180.0], [217.42636437871693, 948.298078006696, -180.0], [379.46420333704566, 1140.3877577804715, -180.0], [746.5457685477869, 878.6879330851061, -180.0000000000001], [1023.564888048392, 828.4475571059875, -180.0], [694.1380216204672, 1560.0293355047804, -180.0], [-122.39884494421813, 542.586583710191, -180.0], [1244.6022457766385, 172.48190548049433, -180.0], [546.5256807052122, 503.51480031052097, -180.0]]"
camcourt2_1513366659138_0.png,data/KS-FR-NANTES/24326/camcourt2_1513366659138_0.png,"[[0.6050488599348535, 0.6346153846153846, 0.029315960912052116, 0.11051606621226874]]","[[888.6495772034714, 1572.6310076520372, -180.0]]"
